original_price,discount_original_price,discount_final_price,release_date,reviews,item_id,genre
US$9.99 ,0,0,  Mar 22  2013,  [Very Positive],234900,  [Adventure- Indie- Action- Exploration- Surreal- Retro- Singleplayer- Pixel Graphics- Puzzle- Top-Down- Action RPG- Great Soundtrack- RPG- Action-Adventure- 2D- Atmospheric]
US$5.99 ,0,0,  Jan 26  2016,  [Mostly Positive],432330,  [Audio Production- Indie]
US$9.99 ,0,US$25.48 ,  Oct 24  2013,  [Very Positive],252310,  [Shoot 'Em Up- Indie- Action- Arcade- Shooter- Bullet Hell- Sci-fi- Retro- Space- Side Scroller- Singleplayer- Great Soundtrack- Difficult- Survival]
US$19.99 ,0,0,  Oct 20  2014,  [Very Positive- Overwhelmingly Positive],248610,  [Tactical- Strategy- Simulation- Indie- Action- Top-Down- Singleplayer- Replay Value- 2D- Real-Time with Pause- RTS- Puzzle- Adventure- Moddable- Shooter- Top-Down Shooter]
US$2.99 ,US$23.94 ,US$16.44 ,  Jun 3  2016,  [Mostly Negative],476880,  [Adventure- Indie- Casual- Hidden Object- Point & Click- Lore-Rich- 2D- Horror- Survival- Singleplayer- Dark- Choose Your Own Adventure- Supernatural- Atmospheric- Stylized- First-Person- Historical- Action-Adventure- Psychological Horror- Anime]
Free to Play,0,0,  Dec 14  2015,  [Mixed- Mixed],339600,  [Free to Play- Space- Strategy- Massively Multiplayer- Sci-fi- Multiplayer- Open World- RTS- Action]
US$4.99 ,0,0,  Apr 28  2016,  [Mixed],362350,  [Strategy- Indie- Casual- Card Game- Board Game- Pixel Graphics]
US$19.99 ,0,0,  May 14  2013,  [Positive],226820,  [Adventure- Point & Click- Mystery- Female Protagonist- Singleplayer]
US$9.99 ,0,0,  Aug 7  2015,  [Mostly Positive],370700,  [RPG- Indie- Casual- Adventure- RPGMaker- Female Protagonist- Turn-Based- Story Rich]
US$4.99 ,0,0,  Aug 20  2015,  [Mixed],378280,  [Early Access- Dungeon Crawler- Rogue-like- FPS- Open World- Perma Death]
US$9.99 ,0,0,  Aug 20  2015,  [Positive],361680,  [Indie- Casual- Action]
US$6.99 ,0,US$43.30 ,  Jul 15  2014,  [Mostly Negative],288630,  [Adventure- Casual- Point & Click- Hidden Object]
US$2.99 ,0,0,  Sep 19  2014,  [Mostly Negative],340220,  [Strategy- Indie- 2D]
US$5.99 ,0,0,  Feb 13  2015,  [Mostly Positive],340950,  [Indie- Casual]
US$9.99 ,0,0,  Mar 31  2010,  [Very Positive],217290,  [RPG- Indie- Action- Procedural Generation- Action RPG- Hack and Slash- Fantasy]
,US$4.99 ,US$3.74 ,  Mar 31  1997,  [Positive],383100,  [Strategy]
US$2.99 ,0,0,  Jun 6  2014,  [Very Positive- Mixed],299460,  [Indie- Adventure- Platformer- Action- Family Friendly- Cute- 3D Platformer- Casual- Local Co-Op- Short- Multiplayer- Singleplayer- Horror]
US$14.99 ,0,0,  Feb 26  2016,  [Overwhelmingly Positive- Overwhelmingly Positive],413150,  [RPG- Simulation- Agriculture- Pixel Graphics- Indie- Crafting- Relaxing- Sandbox- Singleplayer- Great Soundtrack- Building- 2D- Casual- Fishing- Dating Sim- Cute- Atmospheric- Retro- Multiplayer- Open World]
US$9.99 ,0,0,  Oct 16  1993,  [Mostly Positive],456540,  [Action- Simulation- Star Wars]
US$4.99 ,0,0,  Nov 16  2010,  [Very Positive],61600,  [Indie- Casual- Puzzle- Relaxing- Singleplayer]
US$9.99 ,0,0,  Aug 24  2016,  [Positive],517700,  [Early Access- Strategy- Indie- Simulation]
US$9.99 ,0,US$24.76 ,  Sep 14  2015,  [],403320,  [Action- Adventure- Indie]
US$6.99 ,US$320.64 ,US$263.57 ,  Jan 15  2015,  [Mixed],303260,  [Indie- Action- Adventure- Co-op- Platformer- Metroidvania]
US$9.99 ,0,US$48.69 ,  Sep 13  2012,  [Mixed],216210,  [Adventure- Point & Click- Female Protagonist]
US$2.99 ,US$12.97 ,US$7.62 ,  Mar 12  2015,  [Mixed- Mixed],355760,  [Casual- Indie- Adventure- Walking Simulator- Atmospheric- Exploration- Singleplayer- First-Person- Relaxing- Great Soundtrack- Horror]
US$14.99 ,0,0,  Jan 23  2007,  [Very Positive],25800,  [Strategy- Grand Strategy- Historical- Real-Time with Pause- Sandbox- Political- Simulation- Multiplayer- Singleplayer- Co-op- RTS- War]
US$7.99 ,0,0,  Mar 18  2016,  [Mostly Positive],417310,  [Indie- Casual- Education]
US$8.99 ,0,US$332.27 ,  Jul 17  2015,  [Mixed],359450,  [Indie- Action- Top-Down Shooter- 4 Player Local- Local Multiplayer- Twin Stick Shooter- Space- Shooter- Local Co-Op- Arcade- Sci-fi- 2D- Competitive- Colorful- Bullet Hell]
US$7.99 ,0,0,  Sep 10  2016,  [Mostly Positive],503770,  [Early Access- Action- Adventure- Indie- Simulation- VR]
US$0.99 ,0,0,  Jun 15  2016,  [Very Positive],490230,  [Free to Play- Indie- Action- Fast-Paced- Arcade- Great Soundtrack- Pixel Graphics- Retro- Twin Stick Shooter]
US$5.99 ,0,US$11.98 ,  Aug 15  2016,  [Mostly Positive],497040,  [Indie- Casual- Puzzle- First-Person]
US$0.99 ,0,0,  Feb 27  2015,  [Very Positive],351470,  [Indie- Casual- Action- Adventure- Strategy]
US$2.99 ,0,US$14.66 ,  Dec 11  2013,  [Mostly Negative],259591,  [Strategy- Indie- Casual]
US$3.99 ,0,0,  Jul 15  2008,  [Mixed],394480,  [Casual- Match 3- Indie- Puzzle- Strategy- Singleplayer- Adventure]
US$9.99 ,0,0,  Feb 25  2016,  [Very Positive],415800,  [Simulation- Action- Space]
US$9.99 ,0,0,  Apr 9  2009,  [Mostly Positive- Very Positive],23310,  [JRPG- RPG- Singleplayer- Fantasy- Turn-Based- Great Soundtrack- Turn-Based Strategy- Story Rich- Strategy- Turn-Based Tactics- Adventure- Difficult- Open World- Controller- Action- Tactical]
US$4.99 ,US$15.98 ,US$12.65 ,  Jul 11  2016,  [],500970,  [Action- Adventure- Indie]
US$9.99 ,0,0,  Nov 2  2015,  [Very Positive],360620,  [Early Access- Indie- Action- Magic- Multiplayer- Fantasy- Dark Fantasy- Local Multiplayer]
US$9.99 ,0,0,  Aug 1  2007,  [Very Negative],12510,  [Strategy- Simulation]
US$12.99 ,0,0,  May 18  2016,  [Mixed],326060,  [Early Access- Indie- Adventure- Casual- Visual Novel]
US$19.99 ,0,0,  Apr 20  2016,  [Mixed],462480,  [Early Access- Indie- Casual- Racing- Sports- Simulation- Action- Adventure- VR]
US$9.99 ,0,US$27.96 ,  Feb 25  2014,  [Very Positive],284850,  [Hidden Object- Point & Click- Casual- Puzzle- Adventure- Female Protagonist- Singleplayer- Fantasy]
US$0.99 ,0,0,  Dec 1  2015,  [Mixed- Mixed],407840,  [Early Access- Action- Multiplayer- Dinosaurs- Indie- Co-op- Top-Down Shooter- RPG- Shooter- Survival- Sci-fi- Singleplayer- Third-Person Shooter- First-Person- FPS- Space- Open World- Crafting- Atmospheric- Free to Play]
US$19.99 ,0,US$54.54 ,  Jun 6  2013,  [Very Positive- Overwhelmingly Positive],35720,  [Platformer- Adventure- Puzzle- Co-op- Fantasy- Indie- Online Co-Op- Local Co-Op- Action- Physics- Great Soundtrack- Multiplayer- Singleplayer- Atmospheric- Casual- Medieval- 2D- RPG- Local Multiplayer- 3D Vision]
US$5.99 ,0,0,  Sep 19  2014,  [Positive],298840,  [RPG- Indie- Adventure- Female Protagonist- Casual- RPGMaker- Exploration- JRPG- Replay Value- Story Rich- Great Soundtrack- Episodic]
US$3.99 ,0,US$103.08 ,  Dec 21  2015,  [Positive],428040,  [RPG- Indie- Choose Your Own Adventure]
US$19.99 ,0,0,  Oct 16  2015,  [Mixed],351300,  [Action- Strategy- Space- Indie- RPG- Sci-fi- Simulation- Real-Time with Pause- Time Travel- Female Protagonist]
US$9.99 ,0,0,  Apr 8  2011,  [Mixed- Very Positive],73170,  [Strategy- Grand Strategy- World War II- Historical- World War I- Simulation- Wargame- Military- RTS- Cold War]
US$9.99 ,0,0,  Mar 25  2016,  [Negative],449500,  [Action- Indie- Surreal- Survival Horror- Atmospheric- Story Rich- Horror]
US$4.99 ,0,0,  Mar 29  2016,  [Positive],453950,  [RPG- Indie- RPGMaker]
,US$6.99 ,US$2.79 ,  Apr 1  2000,  [Very Positive],292800,  [Adventure- Casual- Point & Click- Family Friendly]
US$9.99 ,0,0,  May 22  2014,  [Very Positive],409990,  [Indie- Documentary- Gaming- Episodic]
US$3.99 ,0,0,  Feb 14  2007,  [Mixed],6600,  [Indie- Casual- Twin Stick Shooter- Shoot 'Em Up- Arcade- Bullet Hell]
US$9.99 ,0,0,  Sep 26  2008,  [Mixed],12630,  [Action- RPG]
US$1.99 ,0,0,  Sep 16  2016,  [Positive],523760,  [Action- Adventure- RPG- Massively Multiplayer- Indie]
US$9.99 ,0,0,  Aug 22  2016,  [Very Positive],485900,  [Early Access- Simulation- 2D- Management]
US$9.99 ,0,0,  Jun 30  2015,  [Very Positive],351510,  [Casual- Indie- Strategy- Comedy- Multiplayer- Co-op- Family Friendly]
US$2.99 ,0,0,  Sep 19  2015,  [Positive],398900,  [Action- Indie- Casual]
US$2.99 ,0,0,  Nov 5  2015,  [Mostly Positive],341570,  [Early Access- Strategy- Action- Indie- RPG- Tower Defense]
US$6.99 ,0,US$201.42 ,  Mar 13  2015,  [Very Positive- Very Positive],342300,  [Action- Indie- Zombies- 2D- Multiplayer- Platformer]
US$6.99 ,0,0,  Feb 19  2010,  [Mostly Positive],46250,  [Action- FPS- World War I- Zombies- Horror]
US$14.99 ,0,0,  Sep 22  2016,  [Positive],488550,  [Early Access- Racing- Indie- Simulation]
US$8.99 ,0,US$224.61 ,  May 30  2006,  [Very Positive- Very Positive],6860,  [Stealth- Action- Third Person- Singleplayer- Classic- Assassin- Great Soundtrack- Third-Person Shooter- Puzzle- Cult Classic- Sandbox- Shooter- Atmospheric- Replay Value- Difficult- First-Person- Crime- Strategy- Dark- Simulation]
US$18.90 ,0,US$12.25 ,  Aug 26  2016,  [Mixed],513150,  [Utilities- VR- Horror- Free to Play- Zombies- Shooter- Action- Sci-fi- Realistic- Shoot 'Em Up- Story Rich- Great Soundtrack- Fast-Paced- Hidden Object]
US$9.99 ,0,0,  Nov 15  2013,  [Very Positive- Very Positive],224460,  [Noir- Female Protagonist- Indie- Platformer- Puzzle- Adventure- Atmospheric- Singleplayer- Great Soundtrack- Third Person- Short- Detective- Mystery- Story Rich- Puzzle-Platformer- 3D Platformer- Casual]
US$19.99 ,0,0,  Feb 27  2013,  [Very Positive],228760,  [Racing- Multiplayer- Level Editor- Time Attack- Sports- Arcade- Singleplayer- Local Multiplayer- Controller- Split Screen]
US$14.99 ,0,US$73.54 ,  Oct 6  2015,  [Very Positive],378750,  [Action- Indie- Anime- Female Protagonist- Platformer- Physics- Difficult]
US$0.99 ,0,0,  Aug 24  2015,  [Negative],378020,  [Early Access- Action]
US$4.99 ,0,0,  Jul 29  2009,  [Mixed],21030,  [Action- Superhero- Beat 'em up]
US$14.99 ,0,0,  Jan 19  2016,  [Positive],296030,  [Indie- Action- Adventure- 2D- Villain Protagonist- Stealth- Story Rich- Difficult- Female Protagonist]
Free To Play,0,0,  Apr 1  2014,  [Positive],348840,  [Strategy- Indie- Puzzle- Aliens- Space- Turn-Based Strategy]
US$5.99 ,0,0,  Sep 24  1993,  [Mixed],63600,  [Adventure- Puzzle- Point & Click- Casual- Story Rich- Classic- First-Person- Singleplayer- FMV- Surreal- Steampunk- Exploration- Remake- Atmospheric]
US$49.99 ,0,0,  Mar 9  2015,  [Mixed],335850,  [Early Access- RPG- Adventure- Indie- Post-apocalyptic- Sci-fi- Open World- Exploration]
US$3.99 ,0,0,  Aug 16  2016,  [Positive],502210,  [Indie- Casual- Programming- Local Co-Op- Education- Puzzle]
US$14.99 ,0,0,  Apr 27  2012,  [Very Positive- Very Positive],203750,  [Action- Third-Person Shooter- Sci-fi- Robots- Cyberpunk- Transhumanism- Third Person- Shooter- Story Rich- Singleplayer- Futuristic- Adventure- Co-op- Multiplayer- Controller- Dystopian]
US$9.99 ,0,0,  Jul 29  2013,  [Very Positive],241410,  [Strategy- Indie- Action- Tower Defense- Fantasy- Destruction- Funny- Co-op- Singleplayer- 2D- Local Multiplayer- Multiplayer- Local Co-Op]
US$14.99 ,0,0,  Oct 31  2011,  [Mostly Positive],257670,  [Board Game- Lovecraftian- Strategy- Casual- Indie- Horror]
Free to Play,0,0,  Apr 14  2016,  [Mixed- Mixed],277950,  [Free to Play- MOBA- RPG- Strategy- Action- Indie- Multiplayer- Adventure- Co-op- Dark Fantasy- Horror- Dark- MMORPG- Massively Multiplayer- Open World- FPS- Singleplayer- Character Customization]
US$8.99 ,0,0,  Nov 30  2010,  [Very Positive],65720,  [Simulation- Action- Strategy- Military- Realistic- Tactical- FPS- Open World]
US$39.99 ,0,0,  Apr 25  2014,  [Very Positive- Very Positive],236430,  [RPG- Dark Fantasy- Difficult- Action RPG- Action- Adventure- Exploration- Atmospheric- Co-op- Multiplayer- Fantasy- PvP- Third Person- Replay Value- Open World- Medieval- Dark- Online Co-Op- Singleplayer- Horror]
US$14.99 ,0,0,  Jul 28  2016,  [Mostly Positive],352370,  [Strategy- Action- Indie- 2D- Sci-fi- Space]
US$14.99 ,0,US$119.32 ,  Feb 7  2014,  [Very Positive- Very Positive],250260,  [Comedy- Indie- Adventure- Surreal- Funny- Exploration- Short- First-Person- Cyberpunk- Singleplayer- Walking Simulator- Cold War- Casual- Simulation- Action- Memes]
US$1.99 ,0,US$10.40 ,  Mar 21  2016,  [Mostly Positive],449720,  [Strategy- RPG- Indie- Casual]
US$0.99 ,0,US$54.53 ,  Jun 2  2016,  [],464525,  [Action]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],520765,  [Anime- Episodic- Action- Ninja]
US$2.99 ,0,US$54.53 ,  Jun 2  2016,  [Positive],464523,  [Action]
US$2.99 ,0,US$54.53 ,  Jun 2  2016,  [Positive],464522,  [Action]
US$2.99 ,0,US$54.53 ,  Jun 15  2016,  [],464521,  [Action]
US$2.99 ,0,US$54.53 ,  Jun 2  2016,  [Positive],464520,  [Action]
US$0.99 ,0,US$3.16 ,  Jun 16  2016,  [],491310,  [Action- Racing]
US$7.99 ,0,0,  Mar 2  2015,  [Mostly Positive- Very Positive],354140,  [Horror- Singleplayer- Survival Horror- Robots- First-Person- Psychological Horror- Difficult- Survival- Indie- Strategy- Point & Click- Dark- Atmospheric- Mystery- Action- Simulation- 3D Vision- Great Soundtrack- 2D- Gore]
US$4.99 ,0,0,  Jul 2  2014,  [Mostly Positive],307560,  [Strategy]
US$14.99 ,0,0,  Dec 19  2000,  [Very Positive],2350,  [Action- FPS- Competitive- Shooter- Classic- Multiplayer- Fast-Paced- Arena Shooter]
US$9.99 ,0,0,  Dec 17  2009,  [Positive],38070,  []
US$19.99 ,US$204.92 ,US$128.92 ,  Jan 25  2016,  [Positive],404570,  [Game Development- Action- Design & Illustration- Animation & Modeling- Education- GameMaker]
,US$4.99 ,US$3.49 ,  May 5  2016,  [Mostly Positive],465130,  [Action- Indie- 2D- Anime- Female Protagonist]
US$9.99 ,0,0,  Dec 10  2015,  [Mostly Negative],407600,  [Action- Shoot 'Em Up- Arcade- Shooter- Retro- Cult Classic]
US$4.99 ,0,0,  Jun 11  2010,  [Mixed],46350,  [Strategy- RTS- Medieval]
Free,0,0,  Apr 5  2016,  [Very Positive],396060,  [Indie- Casual- VR]
US$0.99 ,0,0,  Apr 17  2016,  [Positive],460910,  [Action- Indie- Pixel Graphics- Twin Stick Shooter- Military- Retro- Shoot 'Em Up]
US$1.99 ,0,US$20.15 ,  Feb 15  2002,  [],520762,  [Anime- Episodic- Action- Ninja]
US$7.99 ,0,0,  May 11  2012,  [Very Positive],211360,  [Indie- Puzzle- Platformer- Cute- Adventure- Puzzle-Platformer- 2D- Singleplayer- Retro- Family Friendly- Female Protagonist- Time Attack- Action- Pixel Graphics]
US$4.99 ,0,0,  Aug 19  2010,  [Very Positive],46600,  [Indie- Casual- Action- Arcade]
US$9.99 ,0,0,  Jun 26  2007,  [Very Positive],21780,  [Racing- Action- Open World- Driving]
US$14.99 ,0,0,  Feb 14  2006,  [Mostly Positive- Very Positive],260190,  [Action- Adventure- Parkour- Great Soundtrack- Third Person- Classic- Atmospheric- Stealth- Singleplayer]
US$3.99 ,0,US$35.07 ,  Jun 23  2012,  [Positive],464420,  [Anime- Movie]
US$14.99 ,0,0,  Aug 2  2016,  [Very Positive- Very Positive],443810,  [Strategy- Management- Indie- Adventure- Choices Matter- Singleplayer- Story Rich- Atmospheric- Crime- Noir- Simulation- Mature- Great Soundtrack- Memes- Political- Nudity]
,US$0.99 ,US$0.49 ,  Jun 22  2016,  [Mixed- Mixed],423710,  [Adventure- RPG- Indie- Strategy- Action- Casual- Simulation- RPGMaker- Survival Horror]
US$9.99 ,0,0,  Feb 25  2016,  [],358490,  [Strategy- Indie- Casual]
US$4.99 ,0,US$270.25 ,  Mar 28  2000,  [Mostly Positive- Very Positive],3730,  [FPS- Action- Classic- Horror- Aliens- Sci-fi- Shooter- Multiplayer- Retro- First-Person- Singleplayer- Atmospheric- Gore]
US$9.99 ,0,0,  Oct 19  2006,  [Mixed],13580,  [Stealth- Action- Third Person- Multiplayer- Singleplayer- Adventure]
US$9.99 ,0,0,  Oct 30  2012,  [Mostly Positive- Very Positive],4920,  [Strategy- Multiplayer- FPS- Team-Based- Action- Sci-fi- Indie- RTS- Aliens- Competitive- Moddable- Co-op- Shooter- Tactical- Space- Atmospheric- First-Person- Futuristic- Online Co-Op- Adventure]
US$7.99 ,0,0,  Oct 26  2015,  [Mostly Negative],327000,  [Early Access- Indie- Simulation- Anime- Visual Novel- Game Development]
Free,0,0,  Jul 20  2016,  [Positive],503110,  []
US$9.99 ,0,0,  Oct 25  2006,  [Very Positive- Very Positive],2130,  [RPG- Action- First-Person- Fantasy- Adventure- Dark Fantasy- Magic- Swordplay- Classic- Multiple Endings- Stealth- Story Rich- Singleplayer- Medieval- Hack and Slash- Atmospheric- Action RPG- Gore- Multiplayer- FPS]
US$49.99 ,0,0,  Jun 10  2016,  [Mostly Positive- Mostly Positive],350640,  [Detective- Adventure- Action- Story Rich- Crime- Mystery- Open World- Puzzle- Atmospheric- Singleplayer- Third Person- Psychological Horror- Horror]
Free to Play,0,0,  May 13  2016,  [Very Positive- Very Positive],459820,  [Early Access- Anime- Free to Play- Clicker- Dating Sim- Nudity- Casual- Cute- Indie- Funny- Visual Novel- Comedy- Mature- Memes]
Free To Play,0,0,  Jul 14  2016,  [Mixed- Mixed],393930,  [Early Access- Free to Play- Sports- Multiplayer- Action- Indie- RPG- Casual- Fighting]
US$4.99 ,0,US$95.08 ,  Nov 4  2015,  [],409194,  [Design & Illustration- Utilities- Photo Editing]
US$7.99 ,0,US$95.08 ,  Nov 4  2015,  [],409193,  [Design & Illustration- Utilities- Photo Editing]
US$7.99 ,0,US$95.08 ,  Nov 4  2015,  [],409192,  [Design & Illustration- Utilities- Photo Editing]
US$4.99 ,0,US$95.08 ,  Nov 4  2015,  [],409191,  [Design & Illustration- Utilities- Photo Editing]
US$4.99 ,0,US$95.08 ,  Nov 4  2015,  [],409190,  [Photo Editing- Design & Illustration- Utilities]
US$1.99 ,0,0,  Mar 14  2016,  [Mixed],454080,  [Indie- Casual]
US$2.99 ,0,0,  Jun 5  2013,  [Positive],236290,  [Casual- Puzzle]
US$29.99 ,0,US$126.93 ,  May 20  2013,  [Mixed- Very Positive],222480,  [Action- Horror- Zombies- Survival Horror- Third-Person Shooter- Adventure- Female Protagonist- Co-op- Online Co-Op- Third Person- Survival- Singleplayer- Atmospheric- Shooter- Multiplayer- Sci-fi- Local Co-Op- Gore- Great Soundtrack]
US$9.99 ,0,0,  May 10  2012,  [Mostly Positive],96800,  [Action- FPS- Arena Shooter]
US$17.99 ,0,US$21.58 ,  Jul 25  2016,  [Very Positive- Mostly Positive],391280,  [Early Access- Strategy- RPG- Indie- Simulation- Management- Adventure- Economy- Turn-Based]
US$19.99 ,0,0,  Apr 4  2016,  [Positive],418520,  [Indie- VR]
US$4.99 ,0,0,  May 29  2016,  [Positive],513360,  [Indie]
,US$9.99 ,US$7.99 ,  May 1  2016,  [Mostly Negative],458990,  [Adventure- Indie- VR]
US$29.99 ,0,0,  Aug 4  2016,  [Mixed],445310,  [Strategy- RPG- Turn-Based]
US$19.99 ,0,0,  Oct 25  2011,  [Mixed],106000,  [Action- Adventure- Medieval- Hack and Slash]
US$0.99 ,0,US$20.71 ,  Apr 26  2016,  [Positive],426998,  [Strategy]
US$4.99 ,0,0,  May 26  2015,  [Very Positive],371550,  [Indie- Action- Adventure- Pixel Graphics- Difficult]
US$5.99 ,0,0,  Mar 1  2016,  [Positive],371880,  [Local Multiplayer- Great Soundtrack- Casual- Action- Indie- Local Co-Op- 2D- Physics- 4 Player Local- Family Friendly- Singleplayer- Twin Stick Shooter- Competitive- Shooter- PvP- Building- Moddable- Co-op- Fast-Paced]
US$4.99 ,0,0,  Feb 21  2014,  [Mixed],260380,  [Strategy- Indie- Tower Defense- Casual]
US$8.99 ,0,0,  May 27  2016,  [Mostly Positive- Mostly Positive],466500,  [Post-apocalyptic- Atmospheric- Walking Simulator- Survival- First-Person- Adventure- Indie- Open World- Horror- Singleplayer- Story Rich- Exploration- Survival Horror- Action]
US$9.99 ,0,US$11.98 ,  Sep 20  2013,  [Mixed- Very Positive],237740,  [Platformer- Indie- Difficult- Action- Retro- Comedy- Adventure- Pixel Graphics- Singleplayer- Great Soundtrack- 2D- Satire- Memes- Funny- Side Scroller- Controller]
US$0.99 ,0,US$20.71 ,  Apr 26  2016,  [Positive],426994,  [Strategy]
US$2.99 ,0,US$332.27 ,  Jun 5  2015,  [Positive],373560,  [Adventure- Indie- Casual]
US$7.99 ,0,0,  Jun 6  2016,  [Positive],445550,  [Early Access- RPG- Indie- Casual- RPGMaker- Mystery- Story Rich]
US$7.99 ,0,US$11.18 ,  Apr 27  2015,  [Mostly Negative],367040,  [Action- Indie- Psychological Horror- Survival Horror- Simulation- Horror]
US$0.99 ,0,US$20.71 ,  Apr 26  2016,  [Positive],426996,  [Strategy]
US$14.99 ,0,0,  Apr 30  2015,  [Very Positive- Overwhelmingly Positive],251130,  [RPG- Strategy- Indie- Pixel Graphics- Tactical RPG- Superhero- Turn-Based Tactics- Management- Turn-Based- Turn-Based Combat- Great Soundtrack- Comedy- 2D- Singleplayer- Memes]
US$12.99 ,0,0,  Jul 5  2016,  [Positive],446100,  [Early Access- Racing- Indie- Casual]
US$19.99 ,0,US$253.07 ,  Dec 23  2010,  [Very Positive- Very Positive],31290,  [Adventure- Point & Click- Episodic- Time Travel- Sci-fi- Singleplayer- Comedy- Funny- Puzzle- Movie- Futuristic]
US$0.99 ,0,US$20.71 ,  Apr 26  2016,  [Positive],426997,  [Strategy]
US$0.99 ,0,0,  Feb 2  2015,  [Mixed],346080,  [Casual- Strategy- Indie]
US$1.99 ,0,US$64.93 ,  Aug 1  2008,  [Mixed],394920,  [Short- Drama]
